TITLE = u_vectors
VARIABLES = "x", "y", "U"
Zone T = "BLOCK1", i=101, j=101, F=POINT


0	0	0
0	0.01	0
0	0.02	0
0	0.03	0
0	0.04	0
0	0.05	0
0	0.06	0
0	0.07	0
0	0.08	0
0	0.09	0
0	0.1	0
0	0.11	0
0	0.12	0
0	0.13	0
0	0.14	0
0	0.15	0
0	0.16	0
0	0.17	0
0	0.18	0
0	0.19	0
0	0.2	0
0	0.21	0
0	0.22	0
0	0.23	0
0	0.24	0
0	0.25	0
0	0.26	0
0	0.27	0
0	0.28	0
0	0.29	0
0	0.3	0
0	0.31	0
0	0.32	0
0	0.33	0
0	0.34	0
0	0.35	0
0	0.36	0
0	0.37	0
0	0.38	0
0	0.39	0
0	0.4	0
0	0.41	0
0	0.42	0
0	0.43	0
0	0.44	0
0	0.45	0
0	0.46	0
0	0.47	0
0	0.48	0
0	0.49	0
0	0.5	0
0	0.51	0
0	0.52	0
0	0.53	0
0	0.54	0
0	0.55	0
0	0.56	0
0	0.57	0
0	0.58	0
0	0.59	0
0	0.6	0
0	0.61	0
0	0.62	0
0	0.63	0
0	0.64	0
0	0.65	0
0	0.66	0
0	0.67	0
0	0.68	0
0	0.69	0
0	0.7	0
0	0.71	0
0	0.72	0
0	0.73	0
0	0.74	0
0	0.75	0
0	0.76	0
0	0.77	0
0	0.78	0
0	0.79	0
0	0.8	0
0	0.81	0
0	0.82	0
0	0.83	0
0	0.84	0
0	0.85	0
0	0.86	0
0	0.87	0
0	0.88	0
0	0.89	0
0	0.9	0
0	0.91	0
0	0.92	0
0	0.93	0
0	0.94	0
0	0.95	0
0	0.96	0
0	0.97	0
0	0.98	0
0	0.99	0
0	1	1
0.01	0	0
0.01	0.01	1.38452e-05
0.01	0.02	1.95224e-05
0.01	0.03	1.72571e-05
0.01	0.04	9.92328e-06
0.01	0.05	-2.99404e-07
0.01	0.06	-1.20728e-05
0.01	0.07	-2.46164e-05
0.01	0.08	-3.74782e-05
0.01	0.09	-5.03953e-05
0.01	0.1	-6.32145e-05
0.01	0.11	-7.58474e-05
0.01	0.12	-8.82434e-05
0.01	0.13	-0.000100375
0.01	0.14	-0.000112229
0.01	0.15	-0.000123797
0.01	0.16	-0.000135077
0.01	0.17	-0.000146068
0.01	0.18	-0.000156769
0.01	0.19	-0.000167177
0.01	0.2	-0.000177288
0.01	0.21	-0.000187099
0.01	0.22	-0.0001966
0.01	0.23	-0.000205785
0.01	0.24	-0.000214642
0.01	0.25	-0.000223159
0.01	0.26	-0.000231323
0.01	0.27	-0.000239119
0.01	0.28	-0.000246529
0.01	0.29	-0.000253539
0.01	0.3	-0.00026013
0.01	0.31	-0.000266285
0.01	0.32	-0.000271987
0.01	0.33	-0.000277217
0.01	0.34	-0.00028196
0.01	0.35	-0.000286199
0.01	0.36	-0.000289921
0.01	0.37	-0.000293112
0.01	0.38	-0.000295763
0.01	0.39	-0.000297864
0.01	0.4	-0.000299411
0.01	0.41	-0.000300401
0.01	0.42	-0.000300835
0.01	0.43	-0.000300719
0.01	0.44	-0.000300062
0.01	0.45	-0.000298879
0.01	0.46	-0.000297188
0.01	0.47	-0.000295014
0.01	0.48	-0.000292389
0.01	0.49	-0.00028935
0.01	0.5	-0.00028594
0.01	0.51	-0.000282212
0.01	0.52	-0.000278225
0.01	0.53	-0.000274047
0.01	0.54	-0.000269755
0.01	0.55	-0.000265437
0.01	0.56	-0.000261191
0.01	0.57	-0.000257129
0.01	0.58	-0.000253374
0.01	0.59	-0.000250066
0.01	0.6	-0.000247363
0.01	0.61	-0.00024544
0.01	0.62	-0.000244496
0.01	0.63	-0.000244757
0.01	0.64	-0.000246479
0.01	0.65	-0.000249953
0.01	0.66	-0.000255514
0.01	0.67	-0.000263545
0.01	0.68	-0.000274492
0.01	0.69	-0.000288871
0.01	0.7	-0.000307286
0.01	0.71	-0.000330443
0.01	0.72	-0.000359179
0.01	0.73	-0.000394482
0.01	0.74	-0.000437529
0.01	0.75	-0.00048973
0.01	0.76	-0.00055278
0.01	0.77	-0.000628732
0.01	0.78	-0.000720086
0.01	0.79	-0.000829909
0.01	0.8	-0.000961995
0.01	0.81	-0.00112109
0.01	0.82	-0.00131318
0.01	0.83	-0.00154594
0.01	0.84	-0.00182937
0.01	0.85	-0.00217671
0.01	0.86	-0.00260589
0.01	0.87	-0.00314181
0.01	0.88	-0.00381999
0.01	0.89	-0.00469281
0.01	0.9	-0.00584013
0.01	0.91	-0.00738834
0.01	0.92	-0.0095444
0.01	0.93	-0.0126553
0.01	0.94	-0.0172986
0.01	0.95	-0.024348
0.01	0.96	-0.0345999
0.01	0.97	-0.0457901
0.01	0.98	-0.0365284
0.01	0.99	0.112826
0.01	1	1
0.02	0	0
0.02	0.01	3.93763e-05
0.02	0.02	4.98357e-05
0.02	0.03	3.81719e-05
0.02	0.04	1.15175e-05
0.02	0.05	-2.46293e-05
0.02	0.06	-6.64949e-05
0.02	0.07	-0.000111611
0.02	0.08	-0.000158392
0.02	0.09	-0.00020583
0.02	0.1	-0.000253284
0.02	0.11	-0.000300347
0.02	0.12	-0.000346764
0.02	0.13	-0.000392376
0.02	0.14	-0.000437082
0.02	0.15	-0.000480822
0.02	0.16	-0.000523554
0.02	0.17	-0.00056525
0.02	0.18	-0.000605888
0.02	0.19	-0.000645445
0.02	0.2	-0.000683897
0.02	0.21	-0.000721217
0.02	0.22	-0.000757371
0.02	0.23	-0.000792322
0.02	0.24	-0.000826028
0.02	0.25	-0.000858441
0.02	0.26	-0.000889507
0.02	0.27	-0.000919171
0.02	0.28	-0.000947373
0.02	0.29	-0.00097405
0.02	0.3	-0.000999138
0.02	0.31	-0.00102257
0.02	0.32	-0.00104429
0.02	0.33	-0.00106422
0.02	0.34	-0.00108231
0.02	0.35	-0.00109851
0.02	0.36	-0.00111275
0.02	0.37	-0.00112499
0.02	0.38	-0.0011352
0.02	0.39	-0.00114335
0.02	0.4	-0.00114941
0.02	0.41	-0.00115339
0.02	0.42	-0.00115527
0.02	0.43	-0.0011551
0.02	0.44	-0.0011529
0.02	0.45	-0.00114873
0.02	0.46	-0.00114266
0.02	0.47	-0.00113478
0.02	0.48	-0.00112522
0.02	0.49	-0.0011141
0.02	0.5	-0.00110161
0.02	0.51	-0.00108792
0.02	0.52	-0.00107327
0.02	0.53	-0.00105791
0.02	0.54	-0.00104212
0.02	0.55	-0.00102625
0.02	0.56	-0.00101065
0.02	0.57	-0.000995753
0.02	0.58	-0.000982012
0.02	0.59	-0.000969955
0.02	0.6	-0.000960169
0.02	0.61	-0.000953315
0.02	0.62	-0.000950137
0.02	0.63	-0.000951474
0.02	0.64	-0.000958279
0.02	0.65	-0.000971634
0.02	0.66	-0.000992774
0.02	0.67	-0.00102311
0.02	0.68	-0.00106428
0.02	0.69	-0.00111816
0.02	0.7	-0.00118694
0.02	0.71	-0.00127317
0.02	0.72	-0.00137983
0.02	0.73	-0.00151042
0.02	0.74	-0.0016691
0.02	0.75	-0.00186078
0.02	0.76	-0.0020913
0.02	0.77	-0.00236768
0.02	0.78	-0.00269834
0.02	0.79	-0.0030935
0.02	0.8	-0.00356561
0.02	0.81	-0.00412996
0.02	0.82	-0.00480553
0.02	0.83	-0.00561612
0.02	0.84	-0.0065919
0.02	0.85	-0.00777175
0.02	0.86	-0.00920644
0.02	0.87	-0.0109635
0.02	0.88	-0.0131341
0.02	0.89	-0.0158437
0.02	0.9	-0.0192665
0.02	0.91	-0.0236447
0.02	0.92	-0.0293065
0.02	0.93	-0.0366564
0.02	0.94	-0.0460344
0.02	0.95	-0.0571015
0.02	0.96	-0.0666369
0.02	0.97	-0.0613414
0.02	0.98	0.00384532
0.02	0.99	0.261404
0.02	1	1
0.03	0	0
0.03	0.01	6.348e-05
0.03	0.02	7.25122e-05
0.03	0.03	4.22871e-05
0.03	0.04	-1.51224e-05
0.03	0.05	-9.063e-05
0.03	0.06	-0.000177724
0.03	0.07	-0.000271884
0.03	0.08	-0.00037003
0.03	0.09	-0.000470084
0.03	0.1	-0.000570655
0.03	0.11	-0.000670812
0.03	0.12	-0.000769938
0.03	0.13	-0.000867622
0.03	0.14	-0.00096359
0.03	0.15	-0.00105766
0.03	0.16	-0.00114969
0.03	0.17	-0.0012396
0.03	0.18	-0.0013273
0.03	0.19	-0.00141272
0.03	0.2	-0.0014958
0.03	0.21	-0.00157646
0.03	0.22	-0.00165463
0.03	0.23	-0.0017302
0.03	0.24	-0.00180309
0.03	0.25	-0.00187319
0.03	0.26	-0.00194038
0.03	0.27	-0.00200454
0.03	0.28	-0.00206554
0.03	0.29	-0.00212326
0.03	0.3	-0.00217754
0.03	0.31	-0.00222826
0.03	0.32	-0.00227528
0.03	0.33	-0.00231847
0.03	0.34	-0.0023577
0.03	0.35	-0.00239284
0.03	0.36	-0.0024238
0.03	0.37	-0.00245047
0.03	0.38	-0.00247278
0.03	0.39	-0.00249067
0.03	0.4	-0.00250409
0.03	0.41	-0.00251304
0.03	0.42	-0.00251752
0.03	0.43	-0.00251759
0.03	0.44	-0.00251332
0.03	0.45	-0.00250483
0.03	0.46	-0.00249227
0.03	0.47	-0.00247585
0.03	0.48	-0.00245581
0.03	0.49	-0.00243246
0.03	0.5	-0.00240614
0.03	0.51	-0.00237726
0.03	0.52	-0.00234631
0.03	0.53	-0.00231382
0.03	0.54	-0.00228041
0.03	0.55	-0.00224678
0.03	0.56	-0.00221372
0.03	0.57	-0.00218211
0.03	0.58	-0.00215295
0.03	0.59	-0.00212733
0.03	0.6	-0.00210652
0.03	0.61	-0.0020919
0.03	0.62	-0.00208506
0.03	0.63	-0.00208775
0.03	0.64	-0.002102
0.03	0.65	-0.00213005
0.03	0.66	-0.00217451
0.03	0.67	-0.0022383
0.03	0.68	-0.00232482
0.03	0.69	-0.00243794
0.03	0.7	-0.00258215
0.03	0.71	-0.00276263
0.03	0.72	-0.00298543
0.03	0.73	-0.0032576
0.03	0.74	-0.00358738
0.03	0.75	-0.00398447
0.03	0.76	-0.0044603
0.03	0.77	-0.0050284
0.03	0.78	-0.00570485
0.03	0.79	-0.00650884
0.03	0.8	-0.00746337
0.03	0.81	-0.00859619
0.03	0.82	-0.00994094
0.03	0.83	-0.0115387
0.03	0.84	-0.01344
0.03	0.85	-0.0157073
0.03	0.86	-0.0184187
0.03	0.87	-0.0216715
0.03	0.88	-0.0255873
0.03	0.89	-0.0303158
0.03	0.9	-0.0360331
0.03	0.91	-0.0429253
0.03	0.92	-0.051123
0.03	0.93	-0.0605125
0.03	0.94	-0.0702178
0.03	0.95	-0.0772608
0.03	0.96	-0.0732263
0.03	0.97	-0.0364741
0.03	0.98	0.0837474
0.03	0.99	0.388385
0.03	1	1
0.04	0	0
0.04	0.01	7.70899e-05
0.04	0.02	7.469e-05
0.04	0.03	1.53228e-05
0.04	0.04	-8.41726e-05
0.04	0.05	-0.000211236
0.04	0.06	-0.000356664
0.04	0.07	-0.000513828
0.04	0.08	-0.000678026
0.04	0.09	-0.000845953
0.04	0.1	-0.0010153
0.04	0.11	-0.00118447
0.04	0.12	-0.00135235
0.04	0.13	-0.00151817
0.04	0.14	-0.00168139
0.04	0.15	-0.00184163
0.04	0.16	-0.00199861
0.04	0.17	-0.00215213
0.04	0.18	-0.002302
0.04	0.19	-0.00244807
0.04	0.2	-0.0025902
0.04	0.21	-0.00272825
0.04	0.22	-0.00286206
0.04	0.23	-0.00299146
0.04	0.24	-0.00311629
0.04	0.25	-0.00323635
0.04	0.26	-0.00335145
0.04	0.27	-0.00346137
0.04	0.28	-0.00356589
0.04	0.29	-0.0036648
0.04	0.3	-0.00375785
0.04	0.31	-0.00384483
0.04	0.32	-0.00392549
0.04	0.33	-0.00399961
0.04	0.34	-0.00406699
0.04	0.35	-0.00412742
0.04	0.36	-0.00418072
0.04	0.37	-0.00422674
0.04	0.38	-0.00426533
0.04	0.39	-0.0042964
0.04	0.4	-0.00431989
0.04	0.41	-0.00433578
0.04	0.42	-0.00434408
0.04	0.43	-0.00434487
0.04	0.44	-0.0043383
0.04	0.45	-0.00432454
0.04	0.46	-0.00430388
0.04	0.47	-0.00427663
0.04	0.48	-0.00424322
0.04	0.49	-0.00420415
0.04	0.5	-0.00416002
0.04	0.51	-0.0041115
0.04	0.52	-0.0040594
0.04	0.53	-0.00400464
0.04	0.54	-0.00394825
0.04	0.55	-0.0038914
0.04	0.56	-0.00383541
0.04	0.57	-0.00378176
0.04	0.58	-0.00373212
0.04	0.59	-0.00368834
0.04	0.6	-0.0036525
0.04	0.61	-0.00362695
0.04	0.62	-0.00361429
0.04	0.63	-0.00361747
0.04	0.64	-0.00363982
0.04	0.65	-0.00368506
0.04	0.66	-0.00375746
0.04	0.67	-0.00386183
0.04	0.68	-0.00400367
0.04	0.69	-0.00418928
0.04	0.7	-0.00442587
0.04	0.71	-0.00472175
0.04	0.72	-0.0050865
0.04	0.73	-0.0055312
0.04	0.74	-0.00606874
0.04	0.75	-0.00671405
0.04	0.76	-0.00748459
0.04	0.77	-0.00840071
0.04	0.78	-0.00948625
0.04	0.79	-0.0107692
0.04	0.8	-0.0122823
0.04	0.81	-0.0140642
0.04	0.82	-0.0161605
0.04	0.83	-0.0186248
0.04	0.84	-0.0215202
0.04	0.85	-0.0249204
0.04	0.86	-0.0289108
0.04	0.87	-0.0335874
0.04	0.88	-0.0390526
0.04	0.89	-0.0454015
0.04	0.9	-0.0526898
0.04	0.91	-0.0608575
0.04	0.92	-0.0695596
0.04	0.93	-0.0777946
0.04	0.94	-0.0831058
0.04	0.95	-0.0799101
0.04	0.96	-0.0561696
0.04	0.97	0.0125646
0.04	0.98	0.171207
0.04	0.99	0.485877
0.04	1	1
0.05	0	0
0.05	0.01	7.45607e-05
0.05	0.02	4.77749e-05
0.05	0.03	-5.25151e-05
0.05	0.04	-0.000205504
0.05	0.05	-0.000395573
0.05	0.06	-0.000611068
0.05	0.07	-0.000843379
0.05	0.08	-0.00108621
0.05	0.09	-0.00133499
0.05	0.1	-0.00158643
0.05	0.11	-0.00183818
0.05	0.12	-0.00208853
0.05	0.13	-0.00233627
0.05	0.14	-0.00258053
0.05	0.15	-0.00282066
0.05	0.16	-0.00305618
0.05	0.17	-0.00328672
0.05	0.18	-0.00351196
0.05	0.19	-0.00373163
0.05	0.2	-0.00394549
0.05	0.21	-0.00415327
0.05	0.22	-0.00435474
0.05	0.23	-0.00454962
0.05	0.24	-0.00473765
0.05	0.25	-0.00491853
0.05	0.26	-0.00509196
0.05	0.27	-0.00525762
0.05	0.28	-0.00541518
0.05	0.29	-0.0055643
0.05	0.3	-0.00570464
0.05	0.31	-0.00583585
0.05	0.32	-0.00595759
0.05	0.33	-0.00606954
0.05	0.34	-0.00617137
0.05	0.35	-0.00626279
0.05	0.36	-0.00634354
0.05	0.37	-0.00641337
0.05	0.38	-0.00647209
0.05	0.39	-0.00651956
0.05	0.4	-0.00655567
0.05	0.41	-0.0065804
0.05	0.42	-0.00659378
0.05	0.43	-0.00659592
0.05	0.44	-0.00658702
0.05	0.45	-0.00656735
0.05	0.46	-0.00653732
0.05	0.47	-0.00649741
0.05	0.48	-0.00644822
0.05	0.49	-0.00639051
0.05	0.5	-0.00632514
0.05	0.51	-0.00625313
